date,name,license,type,Num of Volations,High severe,Medium severe,Harm,Prev1,Prev2,Prev3
9/26/18,St Marys Highland Hills Village,ALC000021,routine,1,0,0,0,0,0,0
2/21/18,St Marys Highland Hills Village,ALC000021,routine,1,1,0,1,0,0,0
5/31/17,St Marys Highland Hills Village,ALC000021,routine,-,0,0,0,0,0,0
3/2/16,St Marys Highland Hills Village,ALC000021,routine,-,0,0,0,0,0,0
11/27/19,St. Gabriel of Athens,ALC000612,complaint,1,1,0,1,0,0,0
8/29/19,St. Gabriel of Athens,ALC000612,routine,1,0,1,0,0,0,0
7/5/18,St. Gabriel of Athens,ALC000612,other,1,0,1,0,0,0,0
7/13/17,St. Gabriel of Athens,ALC000612,other,4,1,0,0,0,0,0
12/5/16,St. Gabriel of Athens,ALC000612,other,3,3,0,0,0,0,0
5/24/16,St. Gabriel of Athens,ALC000612,routine,-,0,0,0,0,0,0
12/19/17,Star Manor,8030041,other,-,0,0,0,0,0,0
10/9/17,Star Manor,8030041,complaint,3,2,0,0,0,0,0
9/22/17,Star Manor,8030041,complaint,1,1,0,0,0,0,0
9/8/17,Star Manor,8030041,Routine / Complaint,7,1,4,0,0,0,0
6/28/16,Star Manor,8030041,routine,4,0,1,0,0,0,0
1/30/15,Star Manor,8030041,Routine / Complaint,-,0,0,0,0,0,0
6/18/19,Sterling Estates,ALC000220,other,-,0,0,0,0,0,0
12/31/18,Sterling Estates,ALC000220,complaint,-,0,0,0,0,0,0
10/24/16,Sterling Estates,ALC000220,routine,-,0,0,0,0,0,0
3/22/19,Sterling Estates Senior Living Community,ALC000170,complaint,-,0,0,0,0,0,0
3/18/19,Sterling Estates Senior Living Community,ALC000170,routine,-,0,0,0,0,0,0
12/31/18,Sterling Estates Senior Living Community,ALC000170,Routine / Complaint,3,0,1,0,0,0,0
7/23/18,Sterling Estates Senior Living Community,ALC000170,complaint,1,0,1,0,0,0,0
12/14/17,Sterling Estates Senior Living Community,ALC000170,other,-,0,0,0,0,0,0
8/22/17,Sterling Estates Senior Living Community,ALC000170,complaint,-,0,0,0,0,0,0
7/27/17,Sterling Estates Senior Living Community,ALC000170,routine,6,2,3,0,3,0,0
9/12/16,Sterling Estates Senior Living Community,ALC000170,complaint,-,0,0,0,0,0,0
8/12/16,Sterling Estates Senior Living Community,ALC000170,complaint,-,0,0,0,0,0,0
7/22/16,Sterling Estates Senior Living Community,ALC000170,complaint,4,1,1,1,0,0,0
7/6/16,Sterling Estates Senior Living Community,ALC000170,complaint,-,0,0,0,0,0,0
3/2/16,Sterling Estates Senior Living Community,ALC000170,complaint,-,0,0,0,0,0,0
1/12/16,Sterling Estates Senior Living Community,ALC000170,routine,7,1,3,0,0,0,0
1/22/15,Sterling Estates Senior Living Community,ALC000170,Routine / Complaint,7,1,1,1,0,0,0
5/22/17,Stewart Community Home,106030151,routine,2,0,0,0,0,0,0
3/27/17,Stewart Community Home,106030151,routine,4,0,0,0,0,0,0
5/26/16,Stewart Community Home,106030151,complaint,-,0,0,0,0,0,0
1/12/16,Stewart Community Home,106030151,routine,-,0,0,0,0,0,0
8/19/19,"Stewart House, The",22030051,Routine / Complaint,1,0,0,0,0,0,0
1/29/18,"Stewart House, The",22030051,routine,-,0,0,0,0,0,0
8/31/16,"Stewart House, The",22030051,routine,1,0,1,0,0,0,0
3/2/15,"Stewart House, The",22030051,Routine / Complaint,-,0,0,0,0,0,0
1/30/15,"Stewart House, The",22030051,complaint,-,0,0,0,0,0,0
7/12/19,Stone Brooke Suites,84030011,routine,-,0,0,0,0,0,0
11/21/17,Stone Brooke Suites,84030011,complaint,-,0,0,0,0,0,0
5/23/17,Stone Brooke Suites,84030011,routine,-,0,0,0,0,0,0
6/20/16,Stone Brooke Suites,84030011,other,-,0,0,0,0,0,0
1/6/16,Stone Brooke Suites,84030011,routine,-,0,0,0,0,0,0
6/12/19,"Suites at Cypress Pond, The",137030031,routine,-,0,0,0,0,0,0
6/21/17,"Suites at Cypress Pond, The",137030031,routine,-,0,0,0,0,0,0
5/20/16,"Suites at Cypress Pond, The",137030031,routine,1,0,1,0,0,0,0
1/30/15,"Suites at Cypress Pond, The",137030031,routine,-,0,0,0,0,0,0
2/5/19,"Suites at Poplar Creek, The",141030031,Routine / Complaint,-,0,0,0,0,0,0
9/13/18,"Suites at Poplar Creek, The",141030031,other,-,0,0,0,0,0,0
6/11/18,"Suites at Poplar Creek, The",141030031,complaint,2,2,0,1,0,0,0
4/3/18,"Suites at Poplar Creek, The",141030031,Routine / Complaint,6,2,0,1,0,0,0
5/10/17,"Suites at Poplar Creek, The",141030031,routine,2,0,1,0,0,0,0
7/11/16,"Suites at Poplar Creek, The",141030031,other,-,0,0,0,0,0,0
10/6/15,"Suites at Poplar Creek, The",141030031,routine,-,0,0,0,0,0,0
1/9/20,"Suites at Station Exchange, The",PCH008439,complaint,3,2,0,1,0,0,0
12/23/19,"Suites at Station Exchange, The",PCH008439,other,-,0,0,0,0,0,0
8/14/19,"Suites at Station Exchange, The",PCH008439,routine,2,0,1,0,0,0,0
3/7/18,"Suites at Station Exchange, The",PCH008439,complaint,-,0,0,0,0,0,0
12/5/17,"Suites at Station Exchange, The",PCH008439,other,-,0,0,0,0,0,0
8/24/17,"Suites at Station Exchange, The",PCH008439,routine,1,1,0,1,0,0,0
8/8/16,"Suites at Station Exchange, The",PCH008439,routine,3,0,1,0,0,0,0
9/24/15,"Suites at Station Exchange, The",PCH008439,other,1,0,0,0,0,0,0
7/15/15,"Suites at Station Exchange, The",PCH008439,routine,6,0,0,0,0,0,0
2/7/19,"Suites at Willow Pond, The",16030031,routine,-,0,0,0,0,0,0
8/13/18,"Suites at Willow Pond, The",16030031,Routine / Complaint,11,1,4,1,0,0,0
8/23/17,"Suites at Willow Pond, The",16030031,other,-,0,0,0,0,0,0
6/14/17,"Suites at Willow Pond, The",16030031,other,1,1,0,1,0,0,0
5/3/17,"Suites at Willow Pond, The",16030031,routine,-,0,0,0,0,0,0
3/14/16,"Suites at Willow Pond, The",16030031,routine,4,0,0,0,0,0,0
3/30/15,"Suites at Willow Pond, The",16030031,routine,2,0,1,0,0,0,0
3/6/19,"Suites of Woodleaf, The",136030041,routine,-,0,0,0,0,0,0
4/19/17,"Suites of Woodleaf, The",136030041,routine,-,0,0,0,0,0,0
3/14/16,"Suites of Woodleaf, The",136030041,Routine / Complaint,-,0,0,0,0,0,0
3/12/15,"Suites of Woodleaf, The",136030041,routine,2,0,1,0,0,0,0
12/16/19,Summer Breeze Senior Living,ALC000192,Routine / Complaint,1,0,0,0,0,0,0
10/1/19,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
8/28/19,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
7/1/19,Summer Breeze Senior Living,ALC000192,complaint,1,1,0,0,0,0,0
4/30/19,Summer Breeze Senior Living,ALC000192,other,-,0,0,0,0,0,0
1/17/19,Summer Breeze Senior Living,ALC000192,Routine / Complaint,1,0,1,0,0,0,0
8/27/18,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
8/2/18,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
7/13/18,Summer Breeze Senior Living,ALC000192,complaint,1,0,1,0,0,0,0
7/2/18,Summer Breeze Senior Living,ALC000192,other,1,1,0,0,1,0,0
3/7/18,Summer Breeze Senior Living,ALC000192,complaint,2,2,0,1,0,0,0
9/27/17,Summer Breeze Senior Living,ALC000192,routine,1,0,0,0,0,0,0
6/6/17,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
5/1/17,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
3/7/17,Summer Breeze Senior Living,ALC000192,complaint,4,3,1,1,0,0,0
11/7/16,Summer Breeze Senior Living,ALC000192,complaint,2,2,0,2,0,0,0
10/3/16,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
6/15/16,Summer Breeze Senior Living,ALC000192,routine,3,1,0,1,0,0,0
6/8/15,Summer Breeze Senior Living,ALC000192,complaint,-,0,0,0,0,0,0
1/22/19,Summer's Landing,138030021,complaint,-,0,0,0,0,0,0
11/19/18,Summer's Landing,138030021,Routine / Complaint,3,1,1,0,0,0,0
7/5/18,Summer's Landing,138030021,complaint,4,0,1,0,0,0,0
5/7/18,Summer's Landing,138030021,complaint,2,1,0,0,0,0,0
11/1/17,Summer's Landing,138030021,routine,3,0,1,0,0,0,0
8/1/16,Summer's Landing,138030021,complaint,-,0,0,0,0,0,0
6/30/16,Summer's Landing,138030021,routine,3,0,1,0,0,0,0
3/10/16,Summer's Landing,138030021,other,1,1,0,1,0,0,0
10/20/15,Summer's Landing,138030021,other,-,0,0,0,0,0,0
6/23/15,Summer's Landing,138030021,Routine / Complaint,6,0,2,0,1,0,0
6/27/19,Summer's Landing Bayberry Trace,PCH008185,Routine / Complaint,1,0,0,0,0,0,0
5/30/19,Summer's Landing Bayberry Trace,PCH008185,routine,-,0,0,0,0,0,0
3/12/19,Summer's Landing Bayberry Trace,PCH008185,other,1,1,0,1,1,0,0
1/14/19,Summer's Landing Bayberry Trace,PCH008185,routine,-,0,0,0,0,0,0
1/4/19,Summer's Landing Bayberry Trace,PCH008185,complaint,4,1,2,1,0,0,0
11/29/18,Summer's Landing Bayberry Trace,PCH008185,complaint,-,0,0,0,0,0,0
10/15/18,Summer's Landing Bayberry Trace,PCH008185,other,2,0,0,0,1,0,0
9/10/18,Summer's Landing Bayberry Trace,PCH008185,complaint,-,0,0,0,0,0,0
8/27/18,Summer's Landing Bayberry Trace,PCH008185,complaint,1,1,0,0,0,1,0
7/25/18,Summer's Landing Bayberry Trace,PCH008185,routine,8,1,7,0,0,0,0
6/27/18,Summer's Landing Bayberry Trace,PCH008185,complaint,1,0,0,0,1,0,0
5/22/18,Summer's Landing Bayberry Trace,PCH008185,complaint,1,0,1,0,0,0,0
1/22/18,Summer's Landing Bayberry Trace,PCH008185,complaint,-,0,0,0,0,0,0
6/7/17,Summer's Landing Bayberry Trace,PCH008185,routine,-,0,0,0,0,0,0
3/10/16,Summer's Landing Bayberry Trace,PCH008185,Routine / Complaint,1,1,0,0,0,0,0
1/22/16,Summer's Landing Bayberry Trace,PCH008185,complaint,2,2,0,2,0,0,0
9/3/15,Summer's Landing Bayberry Trace,PCH008185,other,-,0,0,0,0,0,0
3/12/15,Summer's Landing Bayberry Trace,PCH008185,routine,1,0,0,0,0,0,0
6/6/19,Summer's Landing of Warner Robins,ALC000063,routine,-,0,0,0,0,0,0
5/11/17,Summer's Landing of Warner Robins,ALC000063,complaint,-,0,0,0,0,0,0
5/26/16,Summer's Landing of Warner Robins,ALC000063,complaint,-,0,0,0,0,0,0
3/10/16,Summer's Landing of Warner Robins,ALC000063,routine,-,0,0,0,0,0,0
3/2/15,Summer's Landing of Warner Robins,ALC000063,complaint,-,0,0,0,0,0,0
1/8/19,Summers Landing Tilly Mill,44030201,complaint,-,0,0,0,0,0,0
11/2/18,Summers Landing Tilly Mill,44030201,other,1,0,0,0,0,0,0
8/29/18,Summers Landing Tilly Mill,44030201,Routine / Complaint,3,0,3,0,0,0,0
12/29/17,Summers Landing Tilly Mill,44030201,complaint,2,0,2,0,0,0,0
11/1/17,Summers Landing Tilly Mill,44030201,complaint,-,0,0,0,0,0,0
3/27/17,Summers Landing Tilly Mill,44030201,other,-,0,0,0,0,0,0
10/27/16,Summers Landing Tilly Mill,44030201,routine,9,0,0,0,0,0,0
3/8/16,Summers Landing Tilly Mill,44030201,other,2,1,0,1,0,0,0
1/20/16,Summers Landing Tilly Mill,44030201,complaint,3,0,2,0,0,0,0
7/21/15,Summers Landing Tilly Mill,44030201,complaint,-,0,0,0,0,0,0
6/2/15,Summers Landing Tilly Mill,44030201,routine,9,0,5,0,2,0,0
10/4/19,Summerset,ALC000041,complaint,-,0,0,0,0,0,0
9/23/19,Summerset,ALC000041,complaint,1,0,1,0,0,0,0
2/11/19,Summerset,ALC000041,Routine / Complaint,-,0,0,0,0,0,0
2/26/18,Summerset,ALC000041,routine,-,0,0,0,0,0,0
7/6/17,Summerset,ALC000041,complaint,-,0,0,0,0,0,0
5/3/17,Summerset,ALC000041,routine,-,0,0,0,0,0,0
3/2/17,Summerset,ALC000041,complaint,-,0,0,0,0,0,0
7/5/16,Summerset,ALC000041,complaint,-,0,0,0,0,0,0
4/25/16,Summerset,ALC000041,complaint,-,0,0,0,0,0,0
3/9/16,Summerset,ALC000041,Routine / Complaint,-,0,0,0,0,0,0
2/23/16,Summerset,ALC000041,complaint,1,1,0,1,0,0,0
12/8/15,Summerset,ALC000041,complaint,2,0,2,0,0,0,0
5/21/15,Summerset,ALC000041,other,-,0,0,0,0,0,0
2/11/15,Summerset,ALC000041,Routine / Complaint,5,0,5,0,0,0,0
8/27/19,Sumter County Retirement Vill,129030061,complaint,-,0,0,0,0,0,0
4/9/19,Sumter County Retirement Vill,129030061,other,2,1,1,0,0,1,0
3/25/19,Sumter County Retirement Vill,129030061,complaint,-,0,0,0,0,0,0
1/8/19,Sumter County Retirement Vill,129030061,other,1,0,0,0,0,0,0
11/6/18,Sumter County Retirement Vill,129030061,complaint,4,0,3,0,0,0,0
9/3/18,Sumter County Retirement Vill,129030061,routine,6,0,2,0,0,0,0
11/2/16,Sumter County Retirement Vill,129030061,routine,-,0,0,0,0,0,0
2/1/16,Sumter County Retirement Vill,129030061,other,1,0,1,0,0,0,0
9/17/15,Sumter County Retirement Vill,129030061,routine,1,0,1,0,0,0,0
11/19/19,Sunabella at Savannah,ALC000606,routine,-,0,0,0,0,0,0
9/23/19,Sunabella at Savannah,ALC000606,routine,8,1,2,0,0,0,0
2/5/18,Sunabella at Savannah,ALC000606,complaint,1,0,0,0,0,0,0
7/27/17,Sunabella at Savannah,ALC000606,routine,-,0,0,0,0,0,0
3/7/16,Sunabella at Savannah,ALC000606,complaint,-,0,0,0,0,0,0
12/8/15,Sunabella at Savannah,ALC000606,Routine / Complaint,10,2,4,1,0,0,0
6/22/15,Sunabella at Savannah,ALC000606,other,5,2,1,1,2,0,0
2/19/15,Sunabella at Savannah,ALC000606,Routine / Complaint,8,6,1,2,2,0,0
12/4/19,Sunny Grove,85030011,other,1,0,1,0,1,0,0
6/6/19,Sunny Grove,85030011,routine,3,0,3,0,0,0,0
3/9/18,Sunny Grove,85030011,other,4,1,3,0,4,0,0
9/1/17,Sunny Grove,85030011,routine,7,1,2,1,0,0,0
3/27/17,Sunny Grove,85030011,other,1,1,0,0,0,0,0
6/20/16,Sunny Grove,85030011,Routine / Complaint,-,0,0,0,0,0,0
12/15/15,Sunny Grove,85030011,other,1,0,1,0,0,0,0
7/22/15,Sunny Grove,85030011,routine,10,0,6,0,0,0,0
9/6/19,Sunrise at Huntcliff Summit,ALC000028,complaint,-,0,0,0,0,0,0
7/25/19,Sunrise at Huntcliff Summit,ALC000028,complaint,-,0,0,0,0,0,0
4/15/19,Sunrise at Huntcliff Summit,ALC000028,Routine / Complaint,-,0,0,0,0,0,0
11/13/18,Sunrise at Huntcliff Summit,ALC000028,other,-,0,0,0,0,0,0
10/11/18,Sunrise at Huntcliff Summit,ALC000028,other,2,1,1,1,0,0,0
7/16/18,Sunrise at Huntcliff Summit,ALC000028,routine,1,0,1,0,0,0,0
8/31/17,Sunrise at Huntcliff Summit,ALC000028,routine,-,0,0,0,0,0,0
3/30/16,Sunrise at Huntcliff Summit,ALC000028,other,2,1,1,1,0,0,0
3/10/16,Sunrise at Huntcliff Summit,ALC000028,routine,4,2,1,2,0,0,0
11/15/19,Sunrise at Webb Gin,ALC000037,complaint,2,0,1,0,0,0,0
11/5/19,Sunrise at Webb Gin,ALC000037,complaint,3,3,0,2,0,0,0
6/18/19,Sunrise at Webb Gin,ALC000037,Routine / Complaint,-,0,0,0,0,0,0
9/19/18,Sunrise at Webb Gin,ALC000037,complaint,-,0,0,0,0,0,0
11/1/17,Sunrise at Webb Gin,ALC000037,routine,4,0,2,0,0,0,0
3/8/16,Sunrise at Webb Gin,ALC000037,routine,-,0,0,0,0,0,0
9/15/15,Sunrise at Webb Gin,ALC000037,complaint,6,1,3,0,0,0,0
2/17/15,Sunrise at Webb Gin,ALC000037,Routine / Complaint,1,1,0,1,0,0,0
11/7/19,Sunrise of Buckhead,ALC000120,Routine / Complaint,-,0,0,0,0,0,0
9/5/19,Sunrise of Buckhead,ALC000120,complaint,1,1,0,1,1,0,0
9/26/18,Sunrise of Buckhead,ALC000120,complaint,1,1,0,1,0,0,0
6/25/18,Sunrise of Buckhead,ALC000120,other,-,0,0,0,0,0,0
4/10/18,Sunrise of Buckhead,ALC000120,other,1,0,0,0,0,0,0
3/15/18,Sunrise of Buckhead,ALC000120,other,2,2,0,1,0,0,0
2/20/18,Sunrise of Buckhead,ALC000120,complaint,-,0,0,0,0,0,0
2/22/17,Sunrise of Buckhead,ALC000120,routine,-,0,0,0,0,0,0
9/26/16,Sunrise of Buckhead,ALC000120,other,1,1,0,1,0,0,0
12/11/19,Sunrise of Decatur,ALC000027,complaint,3,3,0,0,0,0,0
11/27/19,Sunrise of Decatur,ALC000027,complaint,2,0,0,0,0,0,0
10/14/19,Sunrise of Decatur,ALC000027,Routine / Complaint,2,0,2,0,0,0,0
6/12/19,Sunrise of Decatur,ALC000027,complaint,-,0,0,0,0,0,0
3/26/19,Sunrise of Decatur,ALC000027,complaint,-,0,0,0,0,0,0
3/21/19,Sunrise of Decatur,ALC000027,complaint,2,0,2,0,0,0,0
11/20/18,Sunrise of Decatur,ALC000027,complaint,1,1,0,1,0,0,0
10/29/18,Sunrise of Decatur,ALC000027,complaint,-,0,0,0,0,0,0
10/10/18,Sunrise of Decatur,ALC000027,other,2,1,1,1,0,0,0
8/10/18,Sunrise of Decatur,ALC000027,Routine / Complaint,1,1,0,0,0,0,0
2/20/18,Sunrise of Decatur,ALC000027,other,-,0,0,0,0,0,0
9/18/17,Sunrise of Decatur,ALC000027,complaint,-,0,0,0,0,0,0
8/9/17,Sunrise of Decatur,ALC000027,routine,-,0,0,0,0,0,0
8/24/16,Sunrise of Decatur,ALC000027,complaint,1,1,0,1,0,0,0
8/11/16,Sunrise of Decatur,ALC000027,complaint,2,1,0,0,0,0,0
5/12/16,Sunrise of Decatur,ALC000027,Routine / Complaint,-,0,0,0,0,0,0
1/14/15,Sunrise of Decatur,ALC000027,routine,-,0,0,0,0,0,0
10/28/19,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
10/9/19,Sunrise of East Cobb,ALC000024,complaint,1,1,0,0,0,0,0
7/18/19,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
5/10/19,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
3/6/19,Sunrise of East Cobb,ALC000024,Routine / Complaint,-,0,0,0,0,0,0
7/24/18,Sunrise of East Cobb,ALC000024,other,-,0,0,0,0,0,0
3/13/18,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
3/12/18,Sunrise of East Cobb,ALC000024,complaint,1,1,0,0,0,0,0
10/19/17,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
9/21/17,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
9/20/17,Sunrise of East Cobb,ALC000024,complaint,4,4,0,1,0,0,0
7/12/17,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
7/3/17,Sunrise of East Cobb,ALC000024,routine,-,0,0,0,0,0,0
9/21/16,Sunrise of East Cobb,ALC000024,complaint,2,0,0,0,0,0,0
7/13/16,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
3/28/16,Sunrise of East Cobb,ALC000024,routine,2,0,0,0,0,0,0
12/22/15,Sunrise of East Cobb,ALC000024,complaint,1,0,0,0,0,0,0
9/14/15,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
8/17/15,Sunrise of East Cobb,ALC000024,complaint,-,0,0,0,0,0,0
10/11/19,Sunrise of Five Forks,ALC000084,routine,-,0,0,0,0,0,0
3/7/18,Sunrise of Five Forks,ALC000084,complaint,-,0,0,0,0,0,0
1/11/18,Sunrise of Five Forks,ALC000084,other,-,0,0,0,0,0,0
9/19/17,Sunrise of Five Forks,ALC000084,Routine / Complaint,2,1,0,1,0,0,0
6/16/16,Sunrise of Five Forks,ALC000084,other,-,0,0,0,0,0,0
6/2/16,Sunrise of Five Forks,ALC000084,routine,-,0,0,0,0,0,0
3/17/16,Sunrise of Five Forks,ALC000084,complaint,1,0,1,0,0,0,0
6/23/15,Sunrise of Five Forks,ALC000084,Routine / Complaint,2,1,1,0,0,0,0
2/26/19,Sunrise of Ivey Ridge,ALC000030,Routine / Complaint,5,2,1,1,0,0,0
9/24/18,Sunrise of Ivey Ridge,ALC000030,other,-,0,0,0,0,0,0
8/15/18,Sunrise of Ivey Ridge,ALC000030,other,-,0,0,0,0,0,0
2/7/18,Sunrise of Ivey Ridge,ALC000030,routine,-,0,0,0,0,0,0
7/28/16,Sunrise of Ivey Ridge,ALC000030,Routine / Complaint,2,1,0,0,0,0,0
8/26/15,Sunrise of Ivey Ridge,ALC000030,other,1,0,1,0,0,0,0
7/24/19,Sunrise of Johns Creek,ALC000029,complaint,-,0,0,0,0,0,0
3/21/19,Sunrise of Johns Creek,ALC000029,complaint,-,0,0,0,0,0,0
2/9/18,Sunrise of Johns Creek,ALC000029,routine,2,0,1,0,0,0,0
3/22/17,Sunrise of Johns Creek,ALC000029,complaint,1,1,0,0,0,0,0
2/28/17,Sunrise of Johns Creek,ALC000029,complaint,-,0,0,0,0,0,0
6/24/16,Sunrise of Johns Creek,ALC000029,other,-,0,0,0,0,0,0
5/31/16,Sunrise of Johns Creek,ALC000029,Routine / Complaint,-,0,0,0,0,0,0
3/2/16,Sunrise of Johns Creek,ALC000029,other,1,0,1,0,0,0,0
2/9/15,Sunrise of Johns Creek,ALC000029,routine,-,0,0,0,0,0,0
10/9/19,Tapestry House Assisted Living,ALC000105,Routine / Complaint,2,1,1,1,0,0,0
8/22/19,Tapestry House Assisted Living,ALC000105,complaint,3,1,1,0,0,0,0
2/13/19,Tapestry House Assisted Living,ALC000105,complaint,1,1,0,1,0,0,0
4/3/18,Tapestry House Assisted Living,ALC000105,Routine / Complaint,-,0,0,0,0,0,0
2/12/18,Tapestry House Assisted Living,ALC000105,complaint,1,0,1,0,0,0,0
5/24/17,Tapestry House Assisted Living,ALC000105,routine,-,0,0,0,0,0,0
3/4/16,Tapestry House Assisted Living,ALC000105,routine,1,0,1,0,0,0,0
2/27/15,Tapestry House Assisted Living,ALC000105,routine,3,0,2,0,0,0,0
5/23/18,Tapestry House Memory Care,ALC000276,complaint,-,0,0,0,0,0,0
3/8/18,Tapestry House Memory Care,ALC000276,routine,-,0,0,0,0,0,0
5/25/17,Tapestry House Memory Care,ALC000276,other,-,0,0,0,0,0,0
11/9/16,Tapestry House Memory Care,ALC000276,routine,2,1,1,0,0,1,0
5/12/16,Tapestry House Memory Care,ALC000276,complaint,31,3,11,0,0,0,0
1/14/16,Tapestry House Memory Care,ALC000276,complaint,-,0,0,0,0,0,0
12/8/15,Tapestry House Memory Care,ALC000276,complaint,-,0,0,0,0,0,0
7/20/15,Tapestry House Memory Care,ALC000276,routine,1,0,1,0,0,0,0
4/5/19,The Phoenix at Johnson Ferry,PCH002697,complaint,-,0,0,0,0,0,0
9/18/17,The Phoenix at Johnson Ferry,PCH002697,complaint,-,0,0,0,0,0,0
8/10/17,The Phoenix at Johnson Ferry,PCH002697,routine,1,0,1,0,0,0,0
6/14/16,The Phoenix at Johnson Ferry,PCH002697,routine,-,0,0,0,0,0,0
7/9/15,The Phoenix at Johnson Ferry,PCH002697,routine,2,0,2,0,0,0,0
5/2/19,Thomas Kelly Senior Living Community,ALC000006,routine,-,0,0,0,0,0,0
2/20/19,Thomas Kelly Senior Living Community,ALC000006,routine,1,0,1,0,0,0,0
4/25/17,Thomas Kelly Senior Living Community,ALC000006,other,-,0,0,0,0,0,0
2/22/17,Thomas Kelly Senior Living Community,ALC000006,routine,3,0,1,0,0,0,0
10/7/15,Thomas Kelly Senior Living Community,ALC000006,routine,-,0,0,0,0,0,0
7/19/18,Thrive Assisted Living and Memory Care,ALC000201,complaint,-,0,0,0,0,0,0
5/2/18,Thrive Assisted Living and Memory Care,ALC000201,complaint,1,1,0,1,0,0,0
9/29/17,Thrive Assisted Living and Memory Care,ALC000201,other,1,0,1,0,1,0,0
5/2/17,Thrive Assisted Living and Memory Care,ALC000201,routine,3,0,0,0,0,0,0
4/21/16,Thrive Assisted Living and Memory Care,ALC000201,routine,1,0,1,0,0,0,0
9/10/19,Thrive at Augusta,ALC000605,routine,-,0,0,0,0,0,0
9/10/19,Thrive at Frederica,ALC000237,complaint,7,5,1,2,1,0,0
7/31/19,Thrive at Frederica,ALC000237,Routine / Complaint,10,3,1,1,0,0,0
11/15/18,Thrive at Frederica,ALC000237,other,-,0,0,0,0,0,0
8/9/18,Thrive at Frederica,ALC000237,complaint,-,0,0,0,0,0,0
3/14/17,Thrive at Frederica,ALC000237,routine,-,0,0,0,0,0,0
12/17/19,Thrive at Green Island,ALC000562,complaint,11,2,6,1,0,0,0
12/9/19,Thrive at Green Island,ALC000562,complaint,-,0,0,0,0,0,0
10/3/19,Thrive at Green Island,ALC000562,Routine / Complaint,-,0,0,0,0,0,0
8/30/19,Thrive at Green Island,ALC000562,complaint,-,0,0,0,0,0,0
10/26/18,Thrive at Green Island,ALC000562,routine,-,0,0,0,0,0,0
3/5/18,Thrive Memory Care at East Cobb,ALC000247,complaint,1,0,0,0,0,0,0
9/7/17,Thrive Memory Care at East Cobb,ALC000247,routine,-,0,0,0,0,0,0
8/7/19,Towne Club Windermere Assisted Living,ALC000221,routine,-,0,0,0,0,0,0
7/27/18,Towne Club Windermere Assisted Living,ALC000221,other,-,0,0,0,0,0,0
4/11/18,Towne Club Windermere Assisted Living,ALC000221,routine,2,0,0,0,0,0,0
9/22/16,Towne Club Windermere Assisted Living,ALC000221,routine,-,0,0,0,0,0,0
10/16/19,Tranquil Gardens Assisted Living & Memory Care,ALC000565,Routine / Complaint,2,2,0,1,0,0,0
11/15/18,Tranquil Gardens Assisted Living & Memory Care,ALC000565,routine,-,0,0,0,0,0,0
12/20/19,Tranquility of Cartersville,PCH008430,routine,4,2,1,1,0,0,0
9/7/17,Tranquility of Cartersville,PCH008430,routine,-,0,0,0,0,0,0
6/28/16,Tranquility of Cartersville,PCH008430,routine,3,0,2,0,0,0,0
8/27/19,Tranquility of Dalton,PCH008189,complaint,1,1,0,1,0,0,0
3/20/19,Tranquility of Dalton,PCH008189,complaint,-,0,0,0,0,0,0
1/28/19,Tranquility of Dalton,PCH008189,complaint,-,0,0,0,0,0,0
1/7/19,Tranquility of Dalton,PCH008189,complaint,-,0,0,0,0,0,0
10/3/18,Tranquility of Dalton,PCH008189,Routine / Complaint,-,0,0,0,0,0,0
5/23/17,Tranquility of Dalton,PCH008189,routine,1,0,1,0,0,0,0
2/8/16,Tranquility of Dalton,PCH008189,complaint,1,0,1,0,0,0,0
1/20/16,Tranquility of Dalton,PCH008189,complaint,1,0,1,0,0,0,0
12/7/15,Tranquility of Dalton,PCH008189,routine,3,0,1,0,0,0,0
